Kode Univesitas,Nama Universitas,Website Universitas,Kode Prodi,Nama Prodi
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182052,"ANTROPOLOGI SOSIAL"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182066,"MANAJEMEN"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182074,"AKUNTANSI"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182082,"ILMU POLITIK"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182096,"ILMU ADMINISTRASI NEGARA"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182103,"SASTRA INDONESIA"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182111,"SASTRA INGGRIS"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182125,"SASTRA DAERAH MINANGKABAU"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182133,"SASTRA JEPANG"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182141,"ILMU HUBUNGAN INTERNASIONAL"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182155,"ILMU KOMUNIKASI"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182163,"MANAJEMEN (KAMPUS 2 PAYAKUMBUH)"
18,UNIVERSITAS ANDALAS,http://www.unand.ac.id,182171,"EKONOMI PEMBANGUNAN (KAMPUS 2 PAYAKUMBUH)"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191013,"FISIKA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191021,"KIMIA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191035,"MATEMATIKA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191043,"BIOLOGI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191051,"MANAJEMEN SUMBERDAYA PERAIRAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191065,"BUDIDAYA PERAIRAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191073,"ILMU KELAUTAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191081,"TEKNOLOGI HASIL PERIKANAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191095,"PEMANFAATAN SUMBERDAYA PERIKANAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191102,"SOSIAL EKONOMI PERIKANAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191116,"AGROTEKNOLOGI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191124,"SOSIAL EKONOMI PERTANIAN (AGRIBISNIS)"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191132,"TEKNOLOGI HASIL PERTANIAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191146,"KEHUTANAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191154,"TEKNIK SIPIL"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191162,"TEKNIK KIMIA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191176,"TEKNIK MESIN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191184,"TEKNIK ELEKTRO"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191192,"PEND. DOKTER"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191205,"ILMU KEPERAWATAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191213,"PEND. MATEMATIKA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191221,"PEND. BIOLOGI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191235,"PEND. FISIKA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191243,"PEND. KIMIA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191251,"TEKNIK LINGKUNGAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191265,"TEKNIK ARSITEK"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191273,"SISTEM INFORMASI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191281,"TEKNIK INFORMATIKA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191295,"TEKNOLOGI INDUSTRI PERTANIAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,191302,"STATISTIKA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192015,"HUBUNGAN INTERNASIONAL"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192023,"ILMU PEMERINTAHAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192031,"ILMU ADMINISTRASI NEGARA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192045,"ILMU ADMINISTRASI NIAGA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192053,"SOSIOLOGI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192061,"ILMU KOMUNIKASI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192075,"PARIWISATA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192083,"EKONOMI PEMBANGUNAN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192091,"MANAJEMEN"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192104,"AKUNTANSI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192112,"ILMU HUKUM"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192126,"PEND. EKONOMI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192134,"PEND. PANCASILA & KEWARGANEGARAAN (PPKN)"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192142,"PEND. SEJARAH"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192156,"PEND. BAHASA,SASTRA INDONEIA & DAERAH"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192164,"PEND. BHS. INGGRIS"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192172,"PEND. BAHASA JEPANG"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192186,"PEND. LUAR SEKOLAH"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192194,"BIMBINGAN KONSELING"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192201,"PEND JASMANI KESEHATAN & REKREASI"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192215,"PEND KEPELATIHAN OLAHRAGA"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192223,"PGSD"
19,UNIVERSITAS RIAU,http://www.unri.ac.id,192231,"PAUD"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201016,"ILMU PETERNAKAN"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201024,"MATEMATIKA"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201032,"SISTEM INFORMASI"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201046,"TEKNIK ELEKTRO"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201054,"TEKNIK INDUSTRI"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201062,"TEKNIK INFORMATIKA"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201084,"PENDIDIKAN MATEMATIKA"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201092,"PENDIDIKAN KIMIA"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,201105,"ILMU PERTANIAN (AGROTEKNOLOGI)"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202012,"AKUNTANSI"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202026,"ILMU ADMINISTRASI NEGARA"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202034,"MANAJEMEN"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202042,"PSIKOLOGI"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202056,"ILMU HUKUM"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202115,"PENDIDIKAN EKONOMI"
20,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM,http://www.uin-suska.ac.id,202226,"ILMU KOMUNIKASI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211011,"PEND. KIMIA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211025,"PEND. MATEMATIKA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211033,"PEND. FISIKA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211041,"PEND. BIOLOGI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211055,"AGROEKOTEKNOLOGI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211063,"AGRIBISNIS"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211071,"TEKNOLOGI HASIL PERTANIAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211114,"PEND. OLAHRAGA & KESEHATAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211122,"KEHUTANAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211136,"PETERNAKAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211144,"KEDOKTERAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211152,"KIMIA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211166,"PEND. KIMIA PGSBI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211174,"PEND. FISIKA PGSBI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211182,"PEND. BIOLOGI PGSBI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211196,"PEND. MATEMATIKA PGSBI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211203,"ILMU KEPERAWATAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211211,"FARMASI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211225,"PEMANFAATAN SUMBERDAYA PERIKANAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211233,"SISTEM INFORMASI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211241,"TEKNIK PERTAMBANGAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211255,"TEKNIK GEOLOGI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211263,"BIOLOGI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211271,"FISIKA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211285,"MATEMATIKA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211293,"ILMU KESEHATAN MASYARAKAT"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211306,"TEKNIK LINGKUNGAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211314,"KEPELATIHAN OLAHRAGA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211322,"TEKNIK ELEKTRO"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211336,"TEKNIK GEOFISIKA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211344,"TEKNIK KIMIA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211352,"TEKNIK SIPIL"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211366,"TEKNIK PERTANIAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,211374,"TEKNOLOGI INDUSTRI PERTANIAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212013,"PEND. EKONOMI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212021,"PEND. BAHASA,SASTRA INDONESIA & DAERAH"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212035,"PEND. BAHASA INGGRIS"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212043,"ILMU HUKUM"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212051,"ILMU EKONOMI PEMBANGUNAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212065,"MANAJEMEN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212073,"AKUNTANSI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212081,"PEND. GURU SEKOLAH DASAR"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212095,"BIMBINGAN DAN KONSELING"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212102,"PENDIDIKAN GURU PAUD"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212116,"PENDIDIKAN BAHASA ARAB"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212124,"PENDIDIKAN SEJARAH"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212132,"SASTRA INDONESIA"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212146,"PSIKOLOGI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212154,"ILMU PEMERINTAHAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212162,"EKONOMI ISLAM"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212176,"ARKEOLOGI"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212184,"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212192,"ILMU SEJARAH"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212205,"ADMINISTRASI PENDIDIKAN"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212213,"ILMU POLITIK"
21,UNIVERSITAS JAMBI,http://unja.ac.id,212221,"SENI DRAMA TARI DAN MUSIK"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221012,"TEKNIK ELEKTRO"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221026,"TEKNIK INFORMATIKA"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221034,"ILMU KELAUTAN"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221042,"MANAJEMEN SUMBERDAYA PERAIRAN"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221056,"PENDIDIKAN MATEMATIKA"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221064,"PENDIDIKAN BIOLOGI"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221072,"PENDIDIKAN KIMIA"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221086,"BUDI DAYA PERAIRAN"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221094,"TEKNOLOGI HASIL PERIKANAN"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,221101,"SOSIAL EKONOMI PERIKANAN"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222014,"PENDIDIKAN BAHASA INDONESIA"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222022,"AKUNTANSI"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222036,"ILMU ADMINISTRASI NEGARA"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222044,"ILMU PEMERINTAHAN"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222052,"SOSIOLOGI"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222066,"PENDIDIKAN BAHASA INGGRIS"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222074,"MANAJEMEN"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222082,"ILMU HUKUM"
22,UNIVERSITAS MARITIM RAJA ALI HAJI,http://www.umrah.ac.id,222096,"ILMU HUBUNGAN INTERNASIONAL"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231013,"TEKNIK SIPIL"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231021,"TEKNIK PERTAMBANGAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231035,"TEKNIK KIMIA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231043,"TEKNIK MESIN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231051,"TEKNIK ELEKTRO"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231065,"PENDIDIKAN DOKTER"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231073,"PENDIDIKAN DOKTER GIGI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231081,"MATEMATIKA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231095,"FISIKA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231102,"KIMIA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231116,"BIOLOGI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231124,"AGRIBISNIS"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231132,"TEKNOLOGI HASIL PERTANIAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231146,"TEKNIK PERTANIAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231162,"PEND. MATEMATIKA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231176,"PEND BIOLOGI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231184,"PEND. KIMIA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231192,"PEND FISIKA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231205,"ILMU KESEHATAN MASYARAKAT"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231213,"ARSITEKTUR"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231221,"ILMU KELAUTAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231235,"BUDIDAYA PERAIRAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231243,"TEKNOLOGI HASIL PERIKANAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231251,"ILMU KEPERAWATAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231265,"PEND TEKNIK MESIN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231273,"SISTEM KOMPUTER"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231281,"TEKNIK INFORMATIKA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231295,"SISTEM INFORMASI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231302,"AGROEKOTEKNOLOGI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231316,"PETERNAKAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231324,"FARMASI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231332,"TEKNIK GEOLOGI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231346,"PSIKOLOGI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231354,"ILMU TANAH"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231363,"AGRONOMI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231372,"PROTEKSI TANAMAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231384,"GIZI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,231392,"KESEHATAN LINGKUNGAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232015,"EKONOMI PEMBANGUNAN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232023,"ILMU HUKUM"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232031,"MANAJEMEN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232045,"AKUNTANSI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232053,"ILMU ADM NEGARA"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232061,"SOSIOLOGI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232075,"PPKN"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232083,"PEND SEJARAH"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232091,"PEND EKONOMI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232104,"PEND BHS,SATRA IND & DAERAH"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232112,"PEND BHS INGGRIS"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232126,"PENJASKES"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232134,"BIMB & KONSELING"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232142,"PGSD"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232156,"PAUD"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232164,"ILMU KOMUNIKASI"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232172,"PENDIDIKAN LUAR SEKOLAH"
23,UNIVERSITAS SRIWIJAYA,http://www.unsri.ac.id,232186,"ILMU HUBUNGAN INTERNASIONAL"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241014,"TEKNIK MESIN"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241022,"TEKNIK ELEKTRO"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241036,"TEKNIK TAMBANG"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241044,"TEKNIK SIPIL"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241052,"AGROTEKNOLOGI"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241066,"MANAJEMEN SUMBERDAYA PERAIRAN"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241074,"BIOLOGI"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241082,"AGRIBISNIS"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241096,"BUDIDAYA PERAIRAN"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241103,"ILMU KELAUTAN"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241111,"KIMIA"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,241125,"FISIKA"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,242016,"AKUNTANSI"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,242024,"MANAJEMEN"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,242032,"ILMU HUKUM"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,242046,"SOSIOLOGI"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,242054,"SASTRA INGGRIS"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,242062,"ILMU POLITIK"
24,UNIVERSITAS BANGKA BELITUNG,http://www.ubb.ac.id,242076,"EKONOMI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251015,"AGROEKOTEKNOLOGI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251023,"KEHUTANAN"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251031,"PETERNAKAN"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251045,"AGRIBISNIS"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251053,"TEKNOLOGI INDUSTRI PERTANIAN"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251061,"PENDIDIKAN FISIKA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251075,"PENDIDIKAN BIOLOGI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251083,"PENDIDIKAN KIMIA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251091,"PENDIDIKAN MATEMATIKA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251104,"MATEMATIKA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251112,"FISIKA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251126,"BIOLOGI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251134,"KIMIA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251142,"TEKNIK INFORMATIKA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251156,"TEKNIK SIPIL"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251164,"TEKNIK MESIN"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251172,"TEKNIK ELEKTRO"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251186,"ILMU KELAUTAN"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251194,"PENDIDIKAN DOKTER"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251201,"ILMU TANAH"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251215,"STATISTIKA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251223,"ARSITEKTUR"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251231,"SISTEM INFORMASI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,251245,"PROTEKSI TANAMAN"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252011,"ILMU HUKUM"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252025,"ILMU KESEJAHTERAAN SOSIAL"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252033,"EKONOMI PEMBANGUNAN"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252041,"MANAJEMEN"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252055,"ILMU ADMINISTRASI NEGARA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252063,"SOSIOLOGI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252071,"ILMU KOMUNIKASI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252085,"AKUNTANSI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252093,"PENDIDIKAN LUAR SEKOLAH"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252106,"PENDIDIKAN BAHASA DAN SASTRA INDONESIA"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252114,"PENDIDIKAN BAHASA INGGRIS"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252122,"PENDIDIKAN GURU SEKOLAH DASAR"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252136,"PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI"
25,UNIVERSITAS BENGKULU,http://admisi.unib.ac.id,252144,"PENDIDIKAN JASMANI DAN KESEHATAN"
